SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating,SessionMonth,SessionDay,Promts_Per_Min,duration_bin,Discipline_mod,StudentLevel_ord
SESSION09279,Undergraduate,Biology,2025-04-13,40.98,15,Writing,5,Assignment Completed,True,5.0,4,Sunday,0.36603221083455345,31-60,Biology,1
SESSION09280,High School,Biology,2025-05-24,66.95,15,Coding,2,Idea Drafted,True,2.4,5,Saturday,0.22404779686333084,60+,Biology,0
SESSION09281,Undergraduate,Engineering,2025-06-15,4.04,1,Studying,3,Assignment Completed,False,2.0,6,Sunday,0.24752475247524752,0-5,Engineering,1
SESSION09282,Undergraduate,Computer Science,2025-03-07,7.47,1,Brainstorming,3,Assignment Completed,True,3.5,3,Friday,0.13386880856760375,6-15,Computer Science,1
SESSION09283,Graduate,Computer Science,2025-05-24,17.76,5,Studying,4,Assignment Completed,True,4.5,5,Saturday,0.2815315315315315,16-30,Computer Science,2
SESSION09284,Undergraduate,Computer Science,2025-02-14,0.84,1,Studying,3,Assignment Completed,True,2.2,2,Friday,1.1904761904761905,0-5,Computer Science,1
SESSION09285,Undergraduate,Biology,2025-02-22,10.31,2,Writing,3,Idea Drafted,True,3.8,2,Saturday,0.19398642095053345,6-15,Biology,1
SESSION09286,High School,Math,2025-03-19,28.17,11,Writing,2,Confused,True,2.9,3,Wednesday,0.39048633297834573,16-30,Math,0
SESSION09287,High School,Engineering,2025-06-16,16.78,5,Writing,5,Idea Drafted,True,4.3,6,Monday,0.29797377830750893,16-30,Engineering,0
SESSION09288,High School,Business,2024-06-25,14.91,3,Homework Help,3,Assignment Completed,True,3.5,6,Tuesday,0.20120724346076457,6-15,Business,0
SESSION09289,Undergraduate,Business,2025-01-31,84.75,36,Homework Help,2,Assignment Completed,True,1.8,1,Friday,0.4247787610619469,60+,Business,1
SESSION09290,Undergraduate,History,2024-08-30,26.85,6,Writing,5,Idea Drafted,True,5.0,8,Friday,0.22346368715083798,16-30,History,1
SESSION09291,Graduate,Psychology,2024-08-30,5.88,1,Writing,4,Confused,False,3.5,8,Friday,0.17006802721088435,6-15,Psychology,2
SESSION09292,Undergraduate,Business,2025-01-06,16.2,3,Homework Help,4,Assignment Completed,True,3.3,1,Monday,0.1851851851851852,16-30,Business,1
SESSION09293,High School,Psychology,2025-01-18,10.4,3,Coding,3,Assignment Completed,True,2.8,1,Saturday,0.28846153846153844,6-15,Psychology,0
SESSION09294,Graduate,Biology,2025-04-16,30.61,13,Writing,3,Assignment Completed,False,1.7,4,Wednesday,0.42469781117281935,31-60,Biology,2
SESSION09295,High School,History,2025-05-23,8.65,1,Homework Help,5,Confused,True,5.0,5,Friday,0.11560693641618497,6-15,History,0
SESSION09296,Undergraduate,Engineering,2024-10-10,11.03,2,Coding,3,Idea Drafted,True,3.8,10,Thursday,0.1813236627379873,6-15,Engineering,1
SESSION09297,Undergraduate,Business,2025-06-23,32.04,12,Coding,2,Assignment Completed,False,2.0,6,Monday,0.37453183520599254,31-60,Business,1
SESSION09298,Undergraduate,History,2025-02-17,13.39,3,Homework Help,2,Assignment Completed,True,1.8,2,Monday,0.22404779686333084,6-15,History,1
SESSION09299,Graduate,Engineering,2025-01-07,32.58,9,Research,4,Idea Drafted,True,3.9,1,Tuesday,0.27624309392265195,31-60,Engineering,2
SESSION09300,Undergraduate,Math,2024-12-17,5.49,2,Writing,4,Idea Drafted,True,5.0,12,Tuesday,0.36429872495446264,6-15,Math,1
SESSION09301,Undergraduate,History,2025-04-17,17.81,3,Studying,4,Idea Drafted,True,4.2,4,Thursday,0.16844469399213927,16-30,History,1
SESSION09302,Undergraduate,Business,2024-10-06,3.25,1,Brainstorming,2,Confused,True,2.1,10,Sunday,0.3076923076923077,0-5,Business,1
SESSION09303,Graduate,Biology,2025-05-28,26.52,5,Homework Help,2,Assignment Completed,False,2.3,5,Wednesday,0.1885369532428356,16-30,Biology,2
SESSION09304,Undergraduate,Psychology,2024-10-26,25.7,5,Homework Help,5,Assignment Completed,False,5.0,10,Saturday,0.19455252918287938,16-30,Psychology,1
SESSION09305,High School,History,2025-04-12,13.85,6,Coding,2,Assignment Completed,True,2.5,4,Saturday,0.4332129963898917,6-15,History,0
SESSION09306,Undergraduate,Psychology,2024-11-07,8.12,1,Homework Help,5,Confused,False,5.0,11,Thursday,0.12315270935960593,6-15,Psychology,1
SESSION09307,Graduate,Business,2024-08-06,3.45,1,Brainstorming,5,Assignment Completed,False,4.8,8,Tuesday,0.2898550724637681,0-5,Business,2
SESSION09308,Undergraduate,Biology,2025-05-22,8.92,2,Studying,4,Assignment Completed,False,3.7,5,Thursday,0.2242152466367713,6-15,Biology,1
SESSION09309,Undergraduate,History,2025-03-25,32.12,15,Writing,4,Assignment Completed,True,5.0,3,Tuesday,0.4669987546699876,31-60,History,1
SESSION09310,Undergraduate,Psychology,2024-09-24,2.02,1,Studying,4,Assignment Completed,True,4.5,9,Tuesday,0.49504950495049505,0-5,Psychology,1
SESSION09311,High School,Computer Science,2025-05-12,8.72,2,Studying,3,Gave Up,True,2.8,5,Monday,0.2293577981651376,6-15,Computer Science,0
SESSION09312,High School,Math,2025-05-12,45.08,19,Coding,5,Assignment Completed,False,5.0,5,Monday,0.42147293700088734,31-60,Math,0
SESSION09313,Undergraduate,Business,2025-04-17,44.75,10,Writing,4,Idea Drafted,False,4.5,4,Thursday,0.22346368715083798,31-60,Business,1
SESSION09314,Graduate,Psychology,2024-10-29,16.03,6,Writing,5,Assignment Completed,True,5.0,10,Tuesday,0.37429819089207733,16-30,Psychology,2
SESSION09315,Undergraduate,History,2025-01-18,5.3,1,Studying,1,Assignment Completed,True,1.8,1,Saturday,0.18867924528301888,6-15,History,1
SESSION09316,Undergraduate,Psychology,2025-04-10,10.95,4,Studying,4,Confused,False,4.9,4,Thursday,0.36529680365296807,6-15,Psychology,1
SESSION09317,Undergraduate,Biology,2025-06-05,4.18,1,Studying,3,Idea Drafted,True,2.2,6,Thursday,0.23923444976076558,0-5,Biology,1
SESSION09318,Graduate,History,2024-12-17,20.59,8,Writing,4,Idea Drafted,True,4.2,12,Tuesday,0.3885381253035454,16-30,History,2
SESSION09319,Graduate,Biology,2024-08-15,25.17,8,Studying,5,Assignment Completed,True,4.3,8,Thursday,0.31783869686134286,16-30,Biology,2
SESSION09320,Undergraduate,Engineering,2025-05-18,22.85,8,Studying,2,Idea Drafted,True,1.0,5,Sunday,0.350109409190372,16-30,Engineering,1
SESSION09321,High School,History,2024-12-31,18.05,5,Research,5,Assignment Completed,True,5.0,12,Tuesday,0.27700831024930744,16-30,History,0
SESSION09322,Graduate,Biology,2024-08-10,7.09,2,Studying,4,Confused,True,4.7,8,Saturday,0.2820874471086037,6-15,Biology,2
SESSION09323,High School,Biology,2024-12-17,29.79,13,Writing,5,Assignment Completed,True,5.0,12,Tuesday,0.43638804968110106,16-30,Biology,0
SESSION09324,High School,Business,2024-10-05,8.76,2,Homework Help,4,Confused,False,3.5,10,Saturday,0.22831050228310504,6-15,Business,0
SESSION09325,High School,Computer Science,2025-06-03,59.31,27,Studying,3,Idea Drafted,True,2.8,6,Tuesday,0.4552352048558422,31-60,Computer Science,0
SESSION09326,Undergraduate,History,2024-09-08,16.94,5,Writing,3,Idea Drafted,True,3.8,9,Sunday,0.29515938606847697,16-30,History,1
SESSION09327,High School,Engineering,2024-07-02,19.5,5,Writing,5,Idea Drafted,True,4.1,7,Tuesday,0.2564102564102564,16-30,Engineering,0
SESSION09328,Undergraduate,Biology,2025-02-28,8.26,2,Studying,3,Assignment Completed,True,5.0,2,Friday,0.24213075060532688,6-15,Biology,1
SESSION09329,Undergraduate,Business,2024-12-05,11.72,4,Brainstorming,4,Idea Drafted,False,4.6,12,Thursday,0.341296928327645,6-15,Business,1
SESSION09330,Undergraduate,Biology,2025-05-03,11.69,4,Research,4,Idea Drafted,False,3.5,5,Saturday,0.3421727972626176,6-15,Biology,1
SESSION09331,Graduate,Engineering,2025-01-24,66.34,14,Homework Help,3,Gave Up,True,2.3,1,Friday,0.21103406692794693,60+,Engineering,2
SESSION09332,Undergraduate,Psychology,2025-01-27,38.05,9,Writing,2,Confused,True,2.5,1,Monday,0.23653088042049936,31-60,Psychology,1
SESSION09333,Undergraduate,History,2024-08-09,12.59,3,Writing,4,Assignment Completed,True,4.3,8,Friday,0.23828435266084194,6-15,History,1
SESSION09334,Undergraduate,Psychology,2025-04-26,25.54,11,Homework Help,5,Assignment Completed,True,5.0,4,Saturday,0.43069694596711044,16-30,Psychology,1
SESSION09335,Graduate,Biology,2024-08-04,10.95,2,Homework Help,3,Assignment Completed,True,3.7,8,Sunday,0.18264840182648404,6-15,Biology,2
SESSION09336,Undergraduate,History,2025-04-14,24.43,10,Writing,3,Assignment Completed,True,2.4,4,Monday,0.4093327875562833,16-30,History,1
SESSION09337,High School,History,2024-11-20,56.32,18,Writing,3,Assignment Completed,True,1.0,11,Wednesday,0.3196022727272727,31-60,History,0
SESSION09338,High School,History,2025-05-15,24.68,6,Writing,3,Confused,True,3.5,5,Thursday,0.24311183144246354,16-30,History,0
SESSION09339,High School,Biology,2025-05-13,8.85,2,Studying,4,Idea Drafted,True,3.9,5,Tuesday,0.22598870056497175,6-15,Biology,0
SESSION09340,High School,Math,2025-05-08,21.46,7,Coding,4,Assignment Completed,False,3.6,5,Thursday,0.32618825722274,16-30,Math,0
SESSION09341,Undergraduate,Business,2024-10-07,50.84,19,Studying,3,Gave Up,True,4.0,10,Monday,0.37372147915027537,31-60,Business,1
SESSION09342,High School,Engineering,2025-04-21,39.29,9,Studying,4,Confused,True,3.7,4,Monday,0.22906592008144566,31-60,Engineering,0
SESSION09343,Undergraduate,Biology,2025-03-30,16.12,4,Homework Help,3,Assignment Completed,True,3.5,3,Sunday,0.24813895781637715,16-30,Biology,1
SESSION09344,Undergraduate,Engineering,2025-04-17,5.19,2,Writing,5,Assignment Completed,True,4.4,4,Thursday,0.3853564547206165,6-15,Engineering,1
SESSION09345,Undergraduate,Math,2025-05-11,8.85,2,Writing,4,Assignment Completed,True,4.5,5,Sunday,0.22598870056497175,6-15,Math,1
SESSION09346,Undergraduate,Psychology,2024-07-07,9.35,2,Studying,4,Assignment Completed,True,3.9,7,Sunday,0.21390374331550802,6-15,Psychology,1
SESSION09347,High School,Math,2024-09-10,39.72,11,Coding,4,Assignment Completed,False,3.9,9,Tuesday,0.2769385699899295,31-60,Math,0
SESSION09348,Graduate,Computer Science,2024-10-20,36.82,8,Writing,4,Assignment Completed,True,4.0,10,Sunday,0.21727322107550245,31-60,Computer Science,2
SESSION09349,High School,Biology,2024-09-12,26.32,12,Coding,3,Confused,True,3.9,9,Thursday,0.45592705167173253,16-30,Biology,0
SESSION09350,Graduate,Psychology,2025-02-08,42.0,9,Homework Help,4,Idea Drafted,True,4.6,2,Saturday,0.21428571428571427,31-60,Psychology,2
SESSION09351,Graduate,Engineering,2025-01-05,22.65,6,Studying,3,Assignment Completed,True,3.3,1,Sunday,0.26490066225165565,16-30,Engineering,2
SESSION09352,Undergraduate,Math,2025-04-15,5.63,2,Writing,4,Assignment Completed,True,4.1,4,Tuesday,0.3552397868561279,6-15,Math,1
SESSION09353,Graduate,History,2025-01-13,7.32,1,Homework Help,3,Assignment Completed,True,4.5,1,Monday,0.13661202185792348,6-15,History,2
SESSION09354,Undergraduate,Math,2025-06-08,17.64,5,Homework Help,4,Assignment Completed,False,4.2,6,Sunday,0.2834467120181406,16-30,Math,1
SESSION09355,Undergraduate,Psychology,2024-07-19,16.27,6,Writing,5,Assignment Completed,True,4.1,7,Friday,0.36877688998156116,16-30,Psychology,1
SESSION09356,Graduate,Computer Science,2025-01-06,14.23,4,Writing,4,Assignment Completed,False,4.4,1,Monday,0.28109627547434995,6-15,Computer Science,2
SESSION09357,Undergraduate,Math,2025-01-01,34.3,7,Homework Help,3,Idea Drafted,True,2.9,1,Wednesday,0.20408163265306123,31-60,Math,1
SESSION09358,Undergraduate,Computer Science,2024-09-11,23.67,9,Brainstorming,3,Idea Drafted,True,2.8,9,Wednesday,0.38022813688212925,16-30,Computer Science,1
SESSION09359,Undergraduate,Engineering,2025-01-22,45.34,13,Studying,4,Assignment Completed,False,3.6,1,Wednesday,0.2867225408028231,31-60,Engineering,1
SESSION09360,Graduate,Math,2024-12-23,11.05,2,Homework Help,2,Assignment Completed,True,1.1,12,Monday,0.18099547511312217,6-15,Math,2
SESSION09361,Undergraduate,Psychology,2024-12-13,17.64,5,Homework Help,4,Gave Up,True,4.7,12,Friday,0.2834467120181406,16-30,Psychology,1
SESSION09362,Undergraduate,Biology,2025-03-04,1.05,1,Writing,3,Gave Up,False,2.4,3,Tuesday,0.9523809523809523,0-5,Biology,1
SESSION09363,Undergraduate,Psychology,2025-04-10,20.15,9,Writing,3,Assignment Completed,True,3.7,4,Thursday,0.44665012406947896,16-30,Psychology,1
SESSION09364,Graduate,Computer Science,2024-11-10,14.35,5,Research,1,Idea Drafted,True,1.3,11,Sunday,0.34843205574912894,6-15,Computer Science,2
SESSION09365,High School,Computer Science,2025-01-08,36.1,10,Writing,3,Idea Drafted,True,3.9,1,Wednesday,0.27700831024930744,31-60,Computer Science,0
SESSION09366,Undergraduate,Business,2024-09-18,26.12,12,Writing,2,Assignment Completed,True,1.4,9,Wednesday,0.4594180704441041,16-30,Business,1
SESSION09367,Undergraduate,Computer Science,2025-04-04,28.07,7,Coding,2,Assignment Completed,True,4.4,4,Friday,0.24937655860349128,16-30,Computer Science,1
SESSION09368,High School,Computer Science,2024-09-22,1.94,1,Coding,3,Idea Drafted,False,2.0,9,Sunday,0.5154639175257733,0-5,Computer Science,0
SESSION09369,Undergraduate,Math,2024-09-15,9.84,2,Homework Help,4,Assignment Completed,False,3.9,9,Sunday,0.2032520325203252,6-15,Math,1
SESSION09370,Graduate,Biology,2024-11-28,50.62,18,Coding,5,Assignment Completed,True,4.7,11,Thursday,0.3555906756222837,31-60,Biology,2
SESSION09371,Undergraduate,Business,2024-10-12,16.94,5,Writing,4,Assignment Completed,False,3.8,10,Saturday,0.29515938606847697,16-30,Business,1
SESSION09372,Undergraduate,Engineering,2025-04-15,27.78,10,Research,4,Assignment Completed,False,4.7,4,Tuesday,0.3599712023038157,16-30,Engineering,1
SESSION09373,Undergraduate,History,2024-12-25,24.35,8,Coding,4,Confused,False,4.5,12,Wednesday,0.32854209445585214,16-30,History,1
SESSION09374,Graduate,Engineering,2024-12-15,29.8,13,Homework Help,4,Assignment Completed,True,3.2,12,Sunday,0.436241610738255,16-30,Engineering,2
SESSION09375,High School,Math,2024-06-29,32.0,10,Studying,4,Idea Drafted,True,4.0,6,Saturday,0.3125,31-60,Math,0
SESSION09376,Undergraduate,Biology,2025-05-12,28.79,8,Coding,4,Assignment Completed,True,3.9,5,Monday,0.27787426189649184,16-30,Biology,1
SESSION09377,Undergraduate,Biology,2024-09-29,44.8,10,Coding,4,Assignment Completed,True,2.1,9,Sunday,0.22321428571428573,31-60,Biology,1
SESSION09378,Undergraduate,Computer Science,2024-07-30,35.24,7,Writing,5,Idea Drafted,True,5.0,7,Tuesday,0.19863791146424517,31-60,Computer Science,1
SESSION09379,Graduate,History,2024-09-22,13.93,4,Writing,2,Idea Drafted,True,2.2,9,Sunday,0.2871500358937545,6-15,History,2
SESSION09380,Graduate,Engineering,2025-03-29,20.42,6,Writing,2,Idea Drafted,True,2.6,3,Saturday,0.2938295788442703,16-30,Engineering,2
SESSION09381,High School,Math,2024-06-27,14.56,3,Coding,3,Assignment Completed,True,4.4,6,Thursday,0.20604395604395603,6-15,Math,0
SESSION09382,Graduate,History,2025-02-13,32.21,15,Coding,2,Confused,True,2.5,2,Thursday,0.4656938838869916,31-60,History,2
SESSION09383,Undergraduate,History,2024-06-28,18.55,5,Writing,4,Idea Drafted,True,4.9,6,Friday,0.2695417789757412,16-30,History,1
SESSION09384,Undergraduate,Business,2025-02-20,32.93,7,Writing,3,Assignment Completed,True,2.9,2,Thursday,0.21257212268448222,31-60,Business,1
SESSION09385,Undergraduate,History,2025-06-13,43.22,14,Homework Help,5,Assignment Completed,True,5.0,6,Friday,0.3239241092086997,31-60,History,1
SESSION09386,Undergraduate,Math,2024-08-06,22.86,6,Writing,4,Idea Drafted,True,5.0,8,Tuesday,0.26246719160104987,16-30,Math,1
SESSION09387,High School,Psychology,2025-06-24,7.16,2,Writing,2,Idea Drafted,True,2.2,6,Tuesday,0.27932960893854747,6-15,Psychology,0
SESSION09388,Undergraduate,Biology,2024-11-06,2.16,1,Writing,4,Assignment Completed,True,4.2,11,Wednesday,0.4629629629629629,0-5,Biology,1
SESSION09389,High School,Math,2024-09-06,40.69,9,Writing,1,Idea Drafted,True,1.0,9,Friday,0.22118456623248955,31-60,Math,0
SESSION09390,Undergraduate,Business,2025-01-09,15.95,4,Writing,4,Gave Up,False,2.9,1,Thursday,0.25078369905956116,16-30,Business,1
SESSION09391,Graduate,Business,2025-05-10,37.17,7,Writing,3,Idea Drafted,True,2.1,5,Saturday,0.18832391713747645,31-60,Business,2
SESSION09392,Graduate,Biology,2025-02-26,1.85,1,Homework Help,2,Idea Drafted,False,2.4,2,Wednesday,0.5405405405405405,0-5,Biology,2
SESSION09393,Undergraduate,History,2025-05-29,37.75,16,Writing,3,Idea Drafted,False,3.2,5,Thursday,0.423841059602649,31-60,History,1
SESSION09394,Undergraduate,Business,2024-12-03,8.6,2,Writing,5,Idea Drafted,False,5.0,12,Tuesday,0.23255813953488372,6-15,Business,1
SESSION09395,Graduate,Psychology,2024-07-03,21.78,9,Writing,4,Assignment Completed,False,4.4,7,Wednesday,0.4132231404958677,16-30,Psychology,2
SESSION09396,High School,Engineering,2024-09-04,29.46,9,Writing,5,Assignment Completed,True,5.0,9,Wednesday,0.30549898167006106,16-30,Engineering,0
SESSION09397,Undergraduate,Business,2025-01-21,23.5,7,Homework Help,4,Idea Drafted,True,4.3,1,Tuesday,0.2978723404255319,16-30,Business,1
SESSION09398,Undergraduate,Engineering,2024-08-12,21.13,4,Writing,2,Assignment Completed,True,3.0,8,Monday,0.18930430667297682,16-30,Engineering,1
SESSION09399,Graduate,Computer Science,2024-11-24,15.38,4,Coding,5,Idea Drafted,True,5.0,11,Sunday,0.2600780234070221,16-30,Computer Science,2
SESSION09400,Undergraduate,Math,2024-08-14,24.45,8,Studying,3,Gave Up,False,2.2,8,Wednesday,0.32719836400818,16-30,Math,1
SESSION09401,Undergraduate,Business,2024-11-06,12.2,3,Homework Help,5,Idea Drafted,True,4.4,11,Wednesday,0.24590163934426232,6-15,Business,1
SESSION09402,Undergraduate,Math,2024-10-04,31.89,7,Homework Help,4,Assignment Completed,False,3.3,10,Friday,0.21950454687989965,31-60,Math,1
SESSION09403,Undergraduate,Math,2025-04-25,22.34,6,Studying,2,Idea Drafted,True,3.1,4,Friday,0.26857654431512984,16-30,Math,1
SESSION09404,Graduate,Biology,2024-08-27,13.66,3,Studying,3,Idea Drafted,True,2.5,8,Tuesday,0.21961932650073207,6-15,Biology,2
SESSION09405,High School,History,2024-07-09,27.61,7,Coding,5,Confused,False,5.0,7,Tuesday,0.2535313292285404,16-30,History,0
SESSION09406,Graduate,Engineering,2025-06-17,12.53,2,Studying,4,Idea Drafted,True,3.2,6,Tuesday,0.1596169193934557,6-15,Engineering,2
SESSION09407,High School,Business,2024-10-03,47.49,9,Research,3,Idea Drafted,True,3.4,10,Thursday,0.18951358180669614,31-60,Business,0
SESSION09408,Undergraduate,Psychology,2024-07-20,16.43,3,Studying,4,Assignment Completed,True,4.3,7,Saturday,0.18259281801582472,16-30,Psychology,1
SESSION09409,Undergraduate,Psychology,2025-03-05,49.93,21,Coding,4,Idea Drafted,True,4.7,3,Wednesday,0.4205888243540957,31-60,Psychology,1
SESSION09410,Undergraduate,Math,2025-05-19,17.44,7,Writing,3,Idea Drafted,True,3.4,5,Monday,0.4013761467889908,16-30,Math,1
SESSION09411,Undergraduate,Engineering,2024-08-29,35.61,7,Coding,5,Assignment Completed,True,4.7,8,Thursday,0.19657399606852008,31-60,Engineering,1
SESSION09412,Undergraduate,Psychology,2025-05-24,24.35,6,Homework Help,3,Assignment Completed,True,3.4,5,Saturday,0.2464065708418891,16-30,Psychology,1
SESSION09413,Graduate,Computer Science,2025-05-27,3.94,1,Writing,5,Idea Drafted,True,4.7,5,Tuesday,0.25380710659898476,0-5,Computer Science,2
SESSION09414,High School,Computer Science,2024-09-22,6.62,2,Studying,5,Idea Drafted,False,4.9,9,Sunday,0.3021148036253776,6-15,Computer Science,0
SESSION09415,Undergraduate,Engineering,2025-06-06,12.38,3,Homework Help,3,Confused,True,4.0,6,Friday,0.24232633279483035,6-15,Engineering,1
SESSION09416,Undergraduate,Biology,2024-07-27,42.75,11,Coding,3,Confused,False,2.4,7,Saturday,0.2573099415204678,31-60,Biology,1
SESSION09417,Graduate,Biology,2025-02-16,9.52,4,Studying,2,Confused,False,1.9,2,Sunday,0.42016806722689076,6-15,Biology,2
SESSION09418,Undergraduate,Biology,2024-07-07,36.82,8,Homework Help,4,Assignment Completed,True,3.1,7,Sunday,0.21727322107550245,31-60,Biology,1
SESSION09419,Undergraduate,Engineering,2025-04-01,7.34,2,Homework Help,1,Assignment Completed,True,1.0,4,Tuesday,0.2724795640326976,6-15,Engineering,1
SESSION09420,Undergraduate,History,2025-03-04,15.43,3,Studying,5,Assignment Completed,False,4.4,3,Tuesday,0.19442644199611148,16-30,History,1
SESSION09421,Graduate,Engineering,2024-11-09,16.45,5,Studying,3,Gave Up,False,3.7,11,Saturday,0.303951367781155,16-30,Engineering,2
